Model,Feature,Target,Importance
LAS,advanced_ftr,team_score,0.011865881123415226
NYL,advanced_trb_pct,opp_score,0.011870767777991441
LAS,advanced_trb_pct,team_score,0.011902274328414435
League,advanced_trb_pct,opp_score,0.011909230784029749
MIN,offensive_four_factors_tov_pct,opp_score,0.01194044560543508
League,team_vs_opp_homeaway_median_score,opp_score,0.012127516433781705
ATL,opponent_3p_pct,team_score,0.012156195100479909
LAS,team_ft_pct,team_score,0.012229838404768437
IND,advanced_trb_pct,team_score,0.012270242839362063
DAL,defensive_four_factors_ft_per_fga,opp_score,0.01228453649253691
CHI,month,team_score,0.01233438482414104
IND,defensive_four_factors_efg_pct,team_score,0.012353741870112997
CHI,offensive_four_factors_orb_pct,team_score,0.012389443231030101
WAS,defensive_four_factors_tov_pct,opp_score,0.012396305517341446
PHO,team_3p_pct,opp_score,0.01241725971479299
DAL,advanced_trb_pct,opp_score,0.012439939038448316
NYL,team_ft_pct,opp_score,0.012463865235056541
IND,advanced_ftr,opp_score,0.012469219965213621
PHO,team_ft_pct,opp_score,0.01246965195983737
CON,offensive_four_factors_orb_pct,team_score,0.012474317333125913
League,offensive_four_factors_orb_pct,team_score,0.012523720177209274
CON,team_ft_pct,opp_score,0.012642790528089025
ATL,defensive_four_factors_ft_per_fga,opp_score,0.012765283624542469
CON,offensive_four_factors_tov_pct,opp_score,0.012837110636333155
NYL,opponent_3p_pct,opp_score,0.012872792910213001
ATL,advanced_ftr,opp_score,0.012901253510256826
IND,advanced_pace,opp_score,0.012905302743614504
LVA,advanced_blk_pct,team_score,0.012938949723811991
CHI,team_vs_opp_homeaway_median_score,opp_score,0.012939351209917824
NYL,defensive_four_factors_ft_per_fga,opp_score,0.013162467632240929
PHO,advanced_ftr,team_score,0.013230398175879472
IND,advanced_ftr,team_score,0.013270763735446242
DAL,defensive_four_factors_drb_pct,opp_score,0.013325879372381427
LAS,opponent_ft_pct,opp_score,0.013344207585160523
ATL,team_vs_opp_homeaway_median_score,opp_score,0.013433097448132397
PHO,advanced_trb_pct,opp_score,0.013497452033544759
DAL,team_vs_opp_median_score,team_score,0.013557548312452476
IND,team_vs_opp_homeaway_median_score,opp_score,0.013613310744724008
WAS,month,team_score,0.013792368251276551
PHO,advanced_pace_by_team_day_of_week,opp_score,0.013798431529496846
WAS,team_day_median_allowed,opp_score,0.013852059559430465
ATL,offensive_four_factors_orb_pct,opp_score,0.013875334652584762
LVA,advanced_trb_pct,opp_score,0.014034186171964568
CHI,team_ft_pct,opp_score,0.01405986560816342
MIN,team_vs_opp_median_score,team_score,0.014134714502543366
ATL,defensive_four_factors_efg_pct,team_score,0.014179427361692544
LAS,team_ft_pct,opp_score,0.014216478669767411
MIN,defensive_four_factors_drb_pct,team_score,0.014237487171189247
PHO,opponent_3p_pct,team_score,0.014313817309770428
SEA,opponent_3p_pct,team_score,0.014334016779350391
CON,advanced_ftr,opp_score,0.014358891865398122
CON,defensive_four_factors_ft_per_fga,team_score,0.01449419050357889
DAL,advanced_ast_pct,opp_score,0.014530337992306021
NYL,advanced_blk_pct,opp_score,0.014622300191970925
IND,team_3p_pct,opp_score,0.01468976522722936
CHI,advanced_ftr,team_score,0.014718136917276465
MIN,team_ft_pct,team_score,0.014731998137788757
League,advanced_pace,team_score,0.014795206025504487
League,advanced_stl_pct,opp_score,0.014806383610945759
WAS,day,team_score,0.014980533020820605
LVA,month,opp_score,0.014999631681013946
IND,day,team_score,0.015007512762522332
ATL,defensive_four_factors_ft_per_fga,team_score,0.015039798491927605
NYL,team_day_median_allowed,opp_score,0.015143635539456192
PHO,defensive_four_factors_ft_per_fga,team_score,0.015242026808262593
LAS,day,team_score,0.015246629995988458
IND,day,opp_score,0.015271360581029134
NYL,opponent_3p_pct,team_score,0.01528349847768792
NYL,defensive_four_factors_drb_pct,opp_score,0.015407225214591973
LVA,advanced_3par,opp_score,0.015482845299292834
SEA,offensive_four_factors_tov_pct,opp_score,0.015485465046411356
WAS,month_by_team_day_of_week,team_score,0.01550737018524942
SEA,advanced_stl_pct,opp_score,0.015532621903492742
PHO,opponent_ft_pct,team_score,0.0156997219776263
DAL,opponent_fg_pct,opp_score,0.015751582547296063
PHO,offensive_four_factors_tov_pct,team_score,0.0157572302643968
LAS,team_3p_pct,opp_score,0.015806504982776012
SEA,defensive_four_factors_tov_pct,opp_score,0.01581138708702628
CON,team_ft_pct,team_score,0.015955554723174666
IND,month,opp_score,0.01598957318095027
LVA,offensive_four_factors_orb_pct,opp_score,0.01603603836166377
CON,advanced_ts_pct,opp_score,0.016058371806799785
League,advanced_pace_by_team_day_of_week,opp_score,0.016097956150377707
CON,defensive_four_factors_drb_pct,team_score,0.016127984770541674
ATL,day,opp_score,0.016143663126257094
DAL,month,team_score,0.016162033444045508
SEA,day,opp_score,0.016482057186044296
ATL,advanced_blk_pct,team_score,0.016489114647865778
CHI,defensive_four_factors_tov_pct,team_score,0.016542957609514228
CHI,defensive_four_factors_ft_per_fga,opp_score,0.016593641480410638
SEA,team_vs_opp_median_score,opp_score,0.016618588309371723
WAS,advanced_ftr,opp_score,0.016620693150568976
SEA,month,team_score,0.016788903101374215
IND,advanced_trb_pct,opp_score,0.017035223138977505
DAL,opponent_fg_pct,team_score,0.01718745461447391
LAS,offensive_four_factors_orb_pct,team_score,0.017297338403115353
ATL,opponent_fg_pct,team_score,0.017364200316460653
MIN,advanced_ast_pct,opp_score,0.0173675213348255
League,opponent_ft_pct,opp_score,0.017494209950239644
WAS,advanced_trb_pct,team_score,0.017502031028256305
WAS,team_vs_opp_homeaway_median_score,opp_score,0.017529626999273025
ATL,advanced_blk_pct,opp_score,0.017646929525842393
ATL,day,team_score,0.01804102278280081
WAS,defensive_four_factors_ft_per_fga,team_score,0.01833071079188352
WAS,day,opp_score,0.01849601676034832
WAS,advanced_pace,team_score,0.01854353244240595
SEA,advanced_blk_pct,team_score,0.01868448660224426
LAS,advanced_blk_pct,opp_score,0.01869921704553604
PHO,advanced_pace,team_score,0.01871038972979477
CON,advanced_ast_pct,opp_score,0.018771752915816977
CHI,advanced_stl_pct,opp_score,0.018774932821870163
SEA,defensive_four_factors_drb_pct,team_score,0.01880837263574117
DAL,team_3p_pct,team_score,0.018905353974728062
CON,opponent_ft_pct,opp_score,0.01912890621370108
CON,defensive_four_factors_ft_per_fga,opp_score,0.019137592316255825
NYL,team_vs_opp_homeaway_median_score,opp_score,0.01935161539053061
LAS,defensive_four_factors_drb_pct,opp_score,0.019431474932860973
LVA,opponent_ft_pct,opp_score,0.019453838370660597
SEA,advanced_3par,team_score,0.0194659654934998
WAS,advanced_blk_pct,opp_score,0.019482126510908093
ATL,advanced_stl_pct,team_score,0.019549585688747276
MIN,advanced_ftr,team_score,0.019665157991079
SEA,defensive_four_factors_drb_pct,opp_score,0.019803203224395435
LAS,defensive_four_factors_efg_pct,team_score,0.019860518087871815
LAS,team_vs_opp_median_score,team_score,0.019916241599592235
LVA,advanced_pace_by_team_day_of_week,team_score,0.020272656235913823
PHO,advanced_trb_pct,team_score,0.020358178847009755
IND,opponent_ft_pct,opp_score,0.020443989935636387
CON,advanced_ast_pct,team_score,0.02081027591414726
ATL,advanced_trb_pct,team_score,0.020872702663892923
LVA,month_by_team_day_of_week,opp_score,0.021120299877579116
MIN,team_vs_opp_homeaway_median_score,opp_score,0.021350471731977974
ATL,opponent_ft_pct,team_score,0.021356302733982115
IND,advanced_ts_pct,opp_score,0.0213984024537678
DAL,team_ft_pct,opp_score,0.02146407540258076
LAS,team_vs_opp_homeaway_median_score,opp_score,0.021943348791442836
DAL,offensive_four_factors_orb_pct,opp_score,0.022084500931879258
PHO,Rebecca Allen,team_score,0.022197532271186593
SEA,offensive_four_factors_orb_pct,team_score,0.022228136451380155
NYL,defensive_four_factors_tov_pct,opp_score,0.02228658365792453
CHI,team_3p_pct,opp_score,0.02240782653756572
League,defensive_four_factors_drb_pct,opp_score,0.02247191999290511
LAS,advanced_ast_pct,team_score,0.022558926836793565
PHO,advanced_blk_pct,team_score,0.022769626854774735
PHO,defensive_four_factors_tov_pct,team_score,0.022841068478797445
MIN,team_day_median_allowed,opp_score,0.022964987141909782
SEA,advanced_ftr,team_score,0.023095787882596714
SEA,team_day_median_allowed,team_score,0.02316280232246851
CON,opponent_3p_pct,team_score,0.02317734141613132
MIN,defensive_four_factors_ft_per_fga,opp_score,0.02321319064148826
SEA,advanced_pace_by_team_day_of_week,opp_score,0.0234456933361894
ATL,team_vs_opp_homeaway_median_score,team_score,0.023700178363191653
CHI,advanced_ast_pct,opp_score,0.023708253057004462
LVA,team_vs_opp_median_score,team_score,0.023716376091180193
DAL,defensive_four_factors_tov_pct,opp_score,0.023897835835321422
NYL,advanced_trb_pct,team_score,0.023930018567619556
SEA,advanced_ftr,opp_score,0.02452565076384428
ATL,team_ft_pct,opp_score,0.02465282670983456
SEA,defensive_four_factors_ft_per_fga,opp_score,0.02519980126045499
DAL,offensive_four_factors_orb_pct,team_score,0.02541755158979263
PHO,advanced_3par,opp_score,0.02555950243031519
SEA,team_vs_opp_median_score,team_score,0.025651926040195238
ATL,advanced_ast_pct,team_score,0.02587327724398284
MIN,offensive_four_factors_orb_pct,team_score,0.025940024469731305
CON,advanced_trb_pct,opp_score,0.026021524258735277
SEA,advanced_pace,team_score,0.02620996288814235
PHO,defensive_four_factors_ft_per_fga,opp_score,0.026472954819001204
CON,defensive_four_factors_drb_pct,opp_score,0.026517724812104564
IND,defensive_four_factors_drb_pct,opp_score,0.026536728264563974
WAS,defensive_four_factors_ft_per_fga,opp_score,0.026556190878739644
League,advanced_pace,opp_score,0.02679540701490785
NYL,advanced_3par,team_score,0.02705788215126261
IND,team_ft_pct,team_score,0.02745518932447296
PHO,opponent_fg_pct,team_score,0.027586999128106138
MIN,offensive_four_factors_tov_pct,team_score,0.027618291003053862
DAL,team_day_median_allowed,opp_score,0.027623713386653315
PHO,opponent_ft_pct,opp_score,0.02765875865488581
WAS,advanced_ts_pct,opp_score,0.02808186720898488
CHI,offensive_four_factors_tov_pct,team_score,0.028432414467545818
WAS,team_3p_pct,team_score,0.028568179562427246
NYL,team_3p_pct,team_score,0.02856892446077906
League,offensive_four_factors_tov_pct,team_score,0.02887291231987376
CON,day,opp_score,0.02894888055884384
CHI,opponent_ft_pct,team_score,0.029039161103160616
PHO,advanced_pace,opp_score,0.029511182898076443
ATL,advanced_ast_pct,opp_score,0.0296231913853733
PHO,advanced_ast_pct,opp_score,0.029718517411380378
LAS,advanced_stl_pct,team_score,0.02972968600618636
IND,team_3p_pct,team_score,0.029783836386319783
DAL,advanced_3par,opp_score,0.030531963054995094
WAS,opponent_ft_pct,team_score,0.030573419661488927
MIN,advanced_pace_by_team_day_of_week,opp_score,0.03078963759495219
CON,advanced_trb_pct,team_score,0.03103508579320588
CON,offensive_four_factors_tov_pct,team_score,0.031091455039107298
NYL,offensive_four_factors_tov_pct,team_score,0.031338992563487586
MIN,advanced_pace,opp_score,0.03155189451337154
CHI,defensive_four_factors_drb_pct,team_score,0.03158630836547308
CON,team_3p_pct,team_score,0.03159803391696816
LAS,team_3p_pct,team_score,0.03220296760637995
DAL,advanced_trb_pct,team_score,0.032253628720352714
CON,team_vs_opp_median_score,team_score,0.033455334208095426
NYL,defensive_four_factors_efg_pct,team_score,0.03369072675158453
DAL,advanced_ftr,opp_score,0.03432522369964935
PHO,team_vs_opp_median_score,team_score,0.03441110008340671
LVA,team_vs_opp_median_score,opp_score,0.034560402416091325
ATL,defensive_four_factors_tov_pct,opp_score,0.034651031367851436
IND,advanced_blk_pct,opp_score,0.0351462348920126
SEA,team_3p_pct,team_score,0.03687599562994875
League,defensive_four_factors_ft_per_fga,opp_score,0.03705047981266374
DAL,advanced_ts_pct,opp_score,0.037762694832093005
IND,advanced_stl_pct,opp_score,0.037847151734059156
ATL,advanced_trb_pct,opp_score,0.03784742735164489
MIN,advanced_ftr,opp_score,0.03794979785922631
WAS,offensive_four_factors_orb_pct,opp_score,0.03811484023209698
ATL,offensive_four_factors_orb_pct,team_score,0.03812996537927798
CHI,day,opp_score,0.03818946690092676
MIN,advanced_3par,opp_score,0.038624118720605616
CHI,opponent_ft_pct,opp_score,0.03976839505999104
ATL,advanced_3par,opp_score,0.04046136342267921
LAS,advanced_ftr,opp_score,0.040683828976284996
IND,defensive_four_factors_tov_pct,opp_score,0.04080959521706587
CHI,advanced_3par,opp_score,0.04096632484702699
CHI,advanced_ftr,opp_score,0.04097000632019361
WAS,team_vs_opp_median_score,team_score,0.04140745821489136
DAL,advanced_blk_pct,opp_score,0.04212049287681365
CHI,defensive_four_factors_tov_pct,opp_score,0.042688945453219954
IND,defensive_four_factors_ft_per_fga,opp_score,0.042891513517827246
WAS,team_3p_pct,opp_score,0.04326706194453148
WAS,advanced_ast_pct,opp_score,0.04348591316726562
IND,defensive_four_factors_drb_pct,team_score,0.04408727167589919
MIN,defensive_four_factors_ft_per_fga,team_score,0.04409107559169177
MIN,opponent_3p_pct,opp_score,0.0441061060873002
LAS,advanced_3par,opp_score,0.04450620465379854
CHI,advanced_trb_pct,team_score,0.04515521511425187
NYL,advanced_stl_pct,opp_score,0.04599655510332226
PHO,defensive_four_factors_efg_pct,team_score,0.046291334592857176
WAS,opponent_3p_pct,opp_score,0.04702010013112221
NYL,team_vs_opp_median_score,team_score,0.047329083490672136
LAS,advanced_trb_pct,opp_score,0.04771322091455873
CON,advanced_pace,team_score,0.04845903605516347
DAL,offensive_four_factors_tov_pct,team_score,0.04849106799089986
WAS,opponent_ft_pct,opp_score,0.050270704616485945
ATL,offensive_four_factors_tov_pct,opp_score,0.050336905441114105
SEA,opponent_3p_pct,opp_score,0.05105833290648429
IND,team_vs_opp_median_score,team_score,0.051383423683786206
WAS,advanced_stl_pct,opp_score,0.0516142065331493
LAS,defensive_four_factors_ft_per_fga,team_score,0.051756532407589935
DAL,opponent_ft_pct,opp_score,0.05307768095294597
MIN,team_vs_opp_median_score,opp_score,0.05436643131204775
CHI,opponent_3p_pct,opp_score,0.05639552887497075
MIN,team_vs_opp_homeaway_median_score,team_score,0.057041329658313676
NYL,advanced_pace,opp_score,0.057089259009216124
LVA,team_vs_opp_homeaway_median_score,opp_score,0.05845888650646662
SEA,team_vs_opp_homeaway_median_score,team_score,0.059307560344239715
IND,opponent_3p_pct,opp_score,0.061027507424761526
LAS,advanced_ts_pct,opp_score,0.06287415320998936
MIN,defensive_four_factors_tov_pct,opp_score,0.06309571509085904
PHO,team_3p_pct,team_score,0.06311607806799996
ATL,advanced_pace,opp_score,0.06320244472247111
MIN,team_3p_pct,team_score,0.0632823345240787
ATL,month,opp_score,0.06373886798468223
LAS,advanced_pace,opp_score,0.06560425575335241
LAS,offensive_four_factors_tov_pct,team_score,0.06618803174597374
PHO,team_vs_opp_homeaway_median_score,team_score,0.07269892945352374
LAS,offensive_four_factors_tov_pct,opp_score,0.07397056031922916
ATL,advanced_stl_pct,opp_score,0.07419461920281796
PHO,defensive_four_factors_efg_pct,opp_score,0.07605733293572378
League,defensive_four_factors_tov_pct,opp_score,0.07998082249500983
CON,advanced_pace,opp_score,0.08184828107777158
NYL,advanced_pace,team_score,0.08444120861944787
League,team_day_median_allowed,opp_score,0.08527756700014702
ATL,opponent_3p_pct,opp_score,0.08652400150164005
ATL,offensive_four_factors_tov_pct,team_score,0.08785191564942492
NYL,advanced_ast_pct,opp_score,0.08868158260961286
LAS,defensive_four_factors_ft_per_fga,opp_score,0.09029608504552464
LAS,defensive_four_factors_tov_pct,opp_score,0.09051510281498593
SEA,team_ft_pct,team_score,0.09053716754869193
League,opponent_fg_pct,opp_score,0.09109199568200811
IND,offensive_four_factors_tov_pct,opp_score,0.09241545734481799
LVA,advanced_stl_pct,opp_score,0.09450181084776217
WAS,advanced_pace,opp_score,0.1018080033583605
LVA,defensive_four_factors_tov_pct,opp_score,0.1021605394847517
NYL,team_vs_opp_homeaway_median_score,team_score,0.10238923119789586
DAL,opponent_3p_pct,opp_score,0.10655439743126215
SEA,advanced_ast_pct,opp_score,0.12077438169770531
LAS,defensive_four_factors_efg_pct,opp_score,0.12384349958192388
ATL,opponent_fg_pct,opp_score,0.13101641206226758
LVA,opponent_fg_pct,opp_score,0.139507502484165
WAS,defensive_four_factors_efg_pct,opp_score,0.14237214524529465
SEA,opponent_fg_pct,opp_score,0.14364595349815718
DAL,team_vs_opp_homeaway_median_score,team_score,0.15622104906753453
CHI,advanced_ts_pct,team_score,0.15982876815940814
MIN,defensive_four_factors_efg_pct,opp_score,0.16740693011066593
IND,advanced_ts_pct,team_score,0.18510965361138132
CON,defensive_four_factors_efg_pct,opp_score,0.18511628210455836
LAS,opponent_fg_pct,opp_score,0.19584618689294736
CHI,advanced_pace,team_score,0.20229805964839007
ATL,defensive_four_factors_efg_pct,opp_score,0.21496581860635508
WAS,advanced_ts_pct,team_score,0.21568004237213598
CHI,defensive_four_factors_efg_pct,opp_score,0.222693430194284
LVA,team_vs_opp_homeaway_median_score,team_score,0.22291061606916537
IND,defensive_four_factors_efg_pct,opp_score,0.22503486128543973
IND,opponent_fg_pct,opp_score,0.24006828569780825
LAS,advanced_ts_pct,team_score,0.253201406861353
WAS,opponent_fg_pct,opp_score,0.2689220424342016
CON,team_vs_opp_homeaway_median_score,team_score,0.27272164867332327
League,advanced_ts_pct,team_score,0.28072930097915866
NYL,opponent_fg_pct,opp_score,0.28740028338228707
NYL,defensive_four_factors_efg_pct,opp_score,0.29230985446007907
CHI,opponent_fg_pct,opp_score,0.3234358895707238
CHI,team_vs_opp_homeaway_median_score,team_score,0.3339878072760486
MIN,opponent_fg_pct,opp_score,0.34162089548064584
CON,advanced_ts_pct,team_score,0.35941248446730667
LVA,defensive_four_factors_efg_pct,opp_score,0.36480730927000543
LAS,team_vs_opp_homeaway_median_score,team_score,0.37081095809293274
SEA,defensive_four_factors_efg_pct,opp_score,0.4358085752161096
DAL,defensive_four_factors_efg_pct,opp_score,0.4385561992471341
CON,opponent_fg_pct,opp_score,0.454305123448653
WAS,team_vs_opp_homeaway_median_score,team_score,0.46882820498493777
IND,team_vs_opp_homeaway_median_score,team_score,0.48577584604135615
League,defensive_four_factors_efg_pct,opp_score,0.4878513048833043
PHO,advanced_ts_pct,team_score,0.5053226024191858
SEA,advanced_ts_pct,team_score,0.5269737219998718
NYL,advanced_ts_pct,team_score,0.5288382175143822
League,team_vs_opp_homeaway_median_score,team_score,0.5372508013240571
DAL,advanced_ts_pct,team_score,0.5561773452338937
ATL,advanced_ts_pct,team_score,0.6000194715911157
MIN,advanced_ts_pct,team_score,0.6043781526963715
LVA,advanced_ts_pct,team_score,0.6257035364245781
PHO,opponent_fg_pct,opp_score,0.6303162850204729
